('n hdbs', 8499)
('adress', 'ADMIRALTY DR 353A', 'lease_commence_date', '2002', 'ntransactions', 43)
('adress', 'EDGEFIELD PLAINS 103C', 'lease_commence_date', '2003', 'ntransactions', 34)
('adress', 'EDGEFIELD PLAINS 104A', 'lease_commence_date', '2003', 'ntransactions', 44)
('adress', 'EDGEFIELD PLAINS 104B', 'lease_commence_date', '2003', 'ntransactions', 30)
('adress', 'EDGEFIELD PLAINS 105A', 'lease_commence_date', '2003', 'ntransactions', 28)
('adress', 'EDGEFIELD PLAINS 105B', 'lease_commence_date', '2003', 'ntransactions', 34)
('adress', 'EDGEFIELD PLAINS 105C', 'lease_commence_date', '2003', 'ntransactions', 23)
('adress', 'EDGEFIELD PLAINS 105D', 'lease_commence_date', '2003', 'ntransactions', 31)
('adress', 'EDGEFIELD PLAINS 107A', 'lease_commence_date', '2003', 'ntransactions', 39)
('adress', 'EDGEFIELD PLAINS 107B', 'lease_commence_date', '2003', 'ntransactions', 37)
('adress', 'EDGEFIELD PLAINS 107C', 'lease_commence_date', '2003', 'ntransactions', 28)
('adress', 'EDGEFIELD PLAINS 107D', 'lease_commence_date', '2003', 'ntransactions', 31)
('adress', 'EDGEFIELD PLAINS 111', 'lease_commence_date', '2003', 'ntransactions', 42)
('adress', 'EDGEFIELD PLAINS 112', 'lease_commence_date', '2003', 'ntransactions', 44)
('adress', 'EDGEFIELD PLAINS 114', 'lease_commence_date', '2003', 'ntransactions', 50)
('adress', 'EDGEFIELD PLAINS 115', 'lease_commence_date', '2003', 'ntransactions', 24)
('adress', 'EDGEFIELD PLAINS 116', 'lease_commence_date', '2003', 'ntransactions', 48)
('adress', 'EDGEFIELD PLAINS 117', 'lease_commence_date', '2003', 'ntransactions', 49)
('adress', 'EDGEFIELD PLAINS 118', 'lease_commence_date', '2003', 'ntransactions', 49)
('adress', 'EDGEFIELD PLAINS 176A', 'lease_commence_date', '2003', 'ntransactions', 36)
('adress', 'EDGEFIELD PLAINS 176B', 'lease_commence_date', '2003', 'ntransactions', 40)
('adress', 'EDGEFIELD PLAINS 176C', 'lease_commence_date', '2003', 'ntransactions', 29)
('adress', 'EDGEFIELD PLAINS 176D', 'lease_commence_date', '2003', 'ntransactions', 54)
('adress', 'EDGEFIELD PLAINS 178', 'lease_commence_date', '2003', 'ntransactions', 35)
('adress', 'EDGEFIELD PLAINS 181', 'lease_commence_date', '2003', 'ntransactions', 28)
('adress', 'EDGEFIELD PLAINS 182', 'lease_commence_date', '2003', 'ntransactions', 23)
('adress', 'EDGEFIELD PLAINS 183', 'lease_commence_date', '2003', 'ntransactions', 21)
('adress', 'EDGEFIELD PLAINS 184', 'lease_commence_date', '2003', 'ntransactions', 13)
('adress', 'EDGEFIELD PLAINS 185', 'lease_commence_date', '2003', 'ntransactions', 22)
('adress', 'EDGEFIELD PLAINS 193', 'lease_commence_date', '2003', 'ntransactions', 35)
('adress', 'ELIAS RD 601', 'lease_commence_date', '1995', 'ntransactions', 26)
('adress', 'ELIAS RD 602', 'lease_commence_date', '1995', 'ntransactions', 23)
('adress', 'ELIAS RD 603', 'lease_commence_date', '1995', 'ntransactions', 33)
('adress', 'ELIAS RD 604', 'lease_commence_date', '1995', 'ntransactions', 37)
('adress', 'ELIAS RD 605', 'lease_commence_date', '1995', 'ntransactions', 29)
('adress', 'ELIAS RD 606', 'lease_commence_date', '1995', 'ntransactions', 38)
('adress', 'ELIAS RD 607', 'lease_commence_date', '1995', 'ntransactions', 38)
('adress', 'ELIAS RD 608', 'lease_commence_date', '1995', 'ntransactions', 30)
('adress', 'ELIAS RD 609', 'lease_commence_date', '1995', 'ntransactions', 34)
('adress', 'ELIAS RD 610', 'lease_commence_date', '1995', 'ntransactions', 41)
('adress', 'ELIAS RD 611', 'lease_commence_date', '1995', 'ntransactions', 23)
('adress', 'ELIAS RD 612', 'lease_commence_date', '1995', 'ntransactions', 34)
('adress', 'ELIAS RD 613', 'lease_commence_date', '1996', 'ntransactions', 36)
('adress', 'ELIAS RD 614', 'lease_commence_date', '1996', 'ntransactions', 51)
('adress', 'ELIAS RD 615', 'lease_commence_date', '1996', 'ntransactions', 52)
('adress', 'EMPRESS RD 8', 'lease_commence_date', '1976', 'ntransactions', 107)
('adress', 'EUNOS CRES 10', 'lease_commence_date', '1978', 'ntransactions', 80)
('adress', 'EUNOS CRES 11', 'lease_commence_date', '1977', 'ntransactions', 48)
('adress', 'EUNOS CRES 13', 'lease_commence_date', '1977', 'ntransactions', 34)
('adress', 'EUNOS CRES 14', 'lease_commence_date', '1977', 'ntransactions', 34)
('adress', 'EUNOS CRES 15', 'lease_commence_date', '1977', 'ntransactions', 46)
('adress', 'EUNOS CRES 16', 'lease_commence_date', '1977', 'ntransactions', 77)
('adress', 'EUNOS CRES 17', 'lease_commence_date', '1977', 'ntransactions', 86)
('adress', 'EUNOS CRES 18', 'lease_commence_date', '1977', 'ntransactions', 104)
('adress', 'EUNOS CRES 19', 'lease_commence_date', '1977', 'ntransactions', 58)
('adress', 'EUNOS CRES 20', 'lease_commence_date', '1982', 'ntransactions', 84)
('adress', 'EUNOS CRES 21', 'lease_commence_date', '1982', 'ntransactions', 108)
('adress', 'EUNOS CRES 22', 'lease_commence_date', '1977', 'ntransactions', 54)
('adress', 'EUNOS CRES 23', 'lease_commence_date', '1977', 'ntransactions', 49)
('adress', 'EUNOS CRES 24', 'lease_commence_date', '1977', 'ntransactions', 89)
('adress', 'EUNOS CRES 25', 'lease_commence_date', '1977', 'ntransactions', 91)
('adress', 'EUNOS CRES 31', 'lease_commence_date', '2007', 'ntransactions', 26)
('adress', 'EUNOS CRES 32', 'lease_commence_date', '2007', 'ntransactions', 24)
('adress', 'EUNOS CRES 33', 'lease_commence_date', '2007', 'ntransactions', 22)
('adress', 'EUNOS CRES 34', 'lease_commence_date', '2006', 'ntransactions', 22)
('adress', 'EUNOS CRES 35', 'lease_commence_date', '2006', 'ntransactions', 23)
('adress', 'EUNOS CRES 36', 'lease_commence_date', '2006', 'ntransactions', 29)
('adress', 'EUNOS CRES 9', 'lease_commence_date', '1978', 'ntransactions', 65)
('adress', 'EUNOS RD 5 410', 'lease_commence_date', '1984', 'ntransactions', 4)
('adress', 'EUNOS RD 5 411', 'lease_commence_date', '1984', 'ntransactions', 55)
('adress', 'EUNOS RD 5 412', 'lease_commence_date', '1992', 'ntransactions', 24)
('adress', 'EUNOS RD 5 413', 'lease_commence_date', '1992', 'ntransactions', 42)
('adress', 'EUNOS RD 5 414', 'lease_commence_date', '1984', 'ntransactions', 16)
('adress', 'EUNOS RD 5 415', 'lease_commence_date', '1984', 'ntransactions', 31)
('adress', 'EUNOS RD 5 416', 'lease_commence_date', '1984', 'ntransactions', 8)
('adress', 'EUNOS RD 5 417', 'lease_commence_date', '1984', 'ntransactions', 41)
('adress', 'EVERTON PK 1', 'lease_commence_date', '1980', 'ntransactions', 33)
('adress', 'EVERTON PK 2', 'lease_commence_date', '1980', 'ntransactions', 30)
('adress', 'EVERTON PK 3', 'lease_commence_date', '1980', 'ntransactions', 25)
('adress', 'EVERTON PK 4', 'lease_commence_date', '1980', 'ntransactions', 37)
('adress', 'EVERTON PK 5', 'lease_commence_date', '1980', 'ntransactions', 34)
('adress', 'EVERTON PK 6', 'lease_commence_date', '1980', 'ntransactions', 27)
('adress', 'EVERTON PK 7', 'lease_commence_date', '1980', 'ntransactions', 30)
('adress', 'FAJAR RD 401', 'lease_commence_date', '1988', 'ntransactions', 25)
('adress', 'FAJAR RD 402', 'lease_commence_date', '1988', 'ntransactions', 34)
('adress', 'FAJAR RD 403', 'lease_commence_date', '1988', 'ntransactions', 59)
('adress', 'FAJAR RD 404', 'lease_commence_date', '1988', 'ntransactions', 47)
('adress', 'FAJAR RD 405', 'lease_commence_date', '1988', 'ntransactions', 3)
('adress', 'FAJAR RD 406', 'lease_commence_date', '1989', 'ntransactions', 42)
('adress', 'FAJAR RD 407', 'lease_commence_date', '1989', 'ntransactions', 59)
('adress', 'FAJAR RD 408', 'lease_commence_date', '1989', 'ntransactions', 30)
('adress', 'FAJAR RD 417', 'lease_commence_date', '1989', 'ntransactions', 16)
('adress', 'FAJAR RD 418', 'lease_commence_date', '1989', 'ntransactions', 31)
('adress', 'FAJAR RD 419', 'lease_commence_date', '1989', 'ntransactions', 53)
('adress', 'FAJAR RD 420', 'lease_commence_date', '1989', 'ntransactions', 29)
('adress', 'FAJAR RD 421', 'lease_commence_date', '1989', 'ntransactions', 26)
('adress', 'FAJAR RD 422', 'lease_commence_date', '1988', 'ntransactions', 31)
('adress', 'FAJAR RD 423', 'lease_commence_date', '1989', 'ntransactions', 23)
('adress', 'FAJAR RD 424', 'lease_commence_date', '1989', 'ntransactions', 5)
('adress', 'FAJAR RD 425', 'lease_commence_date', '1989', 'ntransactions', 23)
('adress', 'FAJAR RD 426', 'lease_commence_date', '1989', 'ntransactions', 4)
('adress', 'FAJAR RD 436', 'lease_commence_date', '1989', 'ntransactions', 60)
('adress', 'FAJAR RD 437', 'lease_commence_date', '1997', 'ntransactions', 58)
('adress', 'FAJAR RD 438', 'lease_commence_date', '1989', 'ntransactions', 43)
('adress', 'FAJAR RD 439', 'lease_commence_date', '1989', 'ntransactions', 39)
('adress', 'FAJAR RD 440', 'lease_commence_date', '1997', 'ntransactions', 43)
('adress', 'FAJAR RD 441', 'lease_commence_date', '1989', 'ntransactions', 30)
('adress', 'FAJAR RD 442', 'lease_commence_date', '1997', 'ntransactions', 59)
('adress', 'FAJAR RD 451', 'lease_commence_date', '1997', 'ntransactions', 52)
('adress', 'FAJAR RD 452', 'lease_commence_date', '1997', 'ntransactions', 58)
('adress', 'FAJAR RD 453', 'lease_commence_date', '1997', 'ntransactions', 52)
('adress', 'FARRER PK RD 11', 'lease_commence_date', '2004', 'ntransactions', 42)
('adress', 'FARRER PK RD 12', 'lease_commence_date', '2004', 'ntransactions', 59)
('adress', 'FARRER PK RD 13', 'lease_commence_date', '2004', 'ntransactions', 50)
('adress', 'FARRER PK RD 15', 'lease_commence_date', '2004', 'ntransactions', 61)
('adress', 'FARRER RD 5', 'lease_commence_date', '1974', 'ntransactions', 44)
('adress', 'FARRER RD 6', 'lease_commence_date', '1974', 'ntransactions', 38)
('adress', 'FERNVALE LANE 403A', 'lease_commence_date', '2004', 'ntransactions', 27)
('adress', 'FERNVALE LANE 403B', 'lease_commence_date', '2004', 'ntransactions', 30)
('adress', 'FERNVALE LANE 403C', 'lease_commence_date', '2004', 'ntransactions', 33)
('adress', 'FERNVALE LANE 403D', 'lease_commence_date', '2004', 'ntransactions', 51)
('adress', 'FERNVALE LANE 404A', 'lease_commence_date', '2004', 'ntransactions', 23)
('adress', 'FERNVALE LANE 404B', 'lease_commence_date', '2004', 'ntransactions', 56)
('adress', 'FERNVALE LANE 405A', 'lease_commence_date', '2004', 'ntransactions', 22)
('adress', 'FERNVALE LANE 405B', 'lease_commence_date', '2004', 'ntransactions', 28)
('adress', 'FERNVALE LANE 405C', 'lease_commence_date', '2004', 'ntransactions', 31)
('adress', 'FERNVALE LINK 412A', 'lease_commence_date', '2004', 'ntransactions', 46)
('adress', 'FERNVALE LINK 412B', 'lease_commence_date', '2004', 'ntransactions', 31)
('adress', 'FERNVALE LINK 413A', 'lease_commence_date', '2004', 'ntransactions', 28)
('adress', 'FERNVALE LINK 413B', 'lease_commence_date', '2004', 'ntransactions', 39)
('adress', 'FERNVALE RD 406A', 'lease_commence_date', '2004', 'ntransactions', 34)
('adress', 'FERNVALE RD 406B', 'lease_commence_date', '2004', 'ntransactions', 46)
('adress', 'FERNVALE RD 406C', 'lease_commence_date', '2004', 'ntransactions', 67)
('adress', 'FERNVALE RD 407A', 'lease_commence_date', '2005', 'ntransactions', 80)
('adress', 'FERNVALE RD 407B', 'lease_commence_date', '2005', 'ntransactions', 62)
('adress', 'FERNVALE RD 408A', 'lease_commence_date', '2004', 'ntransactions', 32)
('adress', 'FERNVALE RD 408B', 'lease_commence_date', '2004', 'ntransactions', 52)
('adress', 'FERNVALE RD 408C', 'lease_commence_date', '2005', 'ntransactions', 49)
('adress', 'FERNVALE RD 409A', 'lease_commence_date', '2004', 'ntransactions', 30)
('adress', 'FERNVALE RD 409B', 'lease_commence_date', '2004', 'ntransactions', 30)
('adress', 'FERNVALE RD 436A', 'lease_commence_date', '2010', 'ntransactions', 28)
('adress', 'FERNVALE RD 436B', 'lease_commence_date', '2010', 'ntransactions', 24)
('adress', 'FERNVALE RD 436C', 'lease_commence_date', '2010', 'ntransactions', 20)
('adress', 'FERNVALE RD 436D', 'lease_commence_date', '2010', 'ntransactions', 11)
('adress', 'FERNVALE RD 441A', 'lease_commence_date', '2012', 'ntransactions', 7)
('adress', 'FERNVALE RD 441B', 'lease_commence_date', '2012', 'ntransactions', 6)
('adress', 'FERNVALE RD 441C', 'lease_commence_date', '2012', 'ntransactions', 8)
('adress', 'FERNVALE RD 441D', 'lease_commence_date', '2012', 'ntransactions', 7)
('adress', 'FRENCH RD 801', 'lease_commence_date', '1979', 'ntransactions', 42)
('adress', 'FRENCH RD 802', 'lease_commence_date', '1979', 'ntransactions', 4)
('adress', 'GANGSA RD 101', 'lease_commence_date', '1987', 'ntransactions', 14)
('adress', 'GANGSA RD 102', 'lease_commence_date', '1988', 'ntransactions', 37)
('adress', 'GANGSA RD 103', 'lease_commence_date', '1988', 'ntransactions', 28)
('adress', 'GANGSA RD 104', 'lease_commence_date', '1988', 'ntransactions', 61)
('adress', 'GANGSA RD 105', 'lease_commence_date', '1987', 'ntransactions', 35)
('adress', 'GANGSA RD 106', 'lease_commence_date', '1988', 'ntransactions', 54)
('adress', 'GANGSA RD 107', 'lease_commence_date', '1987', 'ntransactions', 28)
('adress', 'GANGSA RD 108', 'lease_commence_date', '1986', 'ntransactions', 44)
('adress', 'GANGSA RD 109', 'lease_commence_date', '1988', 'ntransactions', 21)
('adress', 'GANGSA RD 110', 'lease_commence_date', '1987', 'ntransactions', 33)
('adress', 'GANGSA RD 111', 'lease_commence_date', '1987', 'ntransactions', 23)
('adress', 'GANGSA RD 146', 'lease_commence_date', '1988', 'ntransactions', 28)
('adress', 'GANGSA RD 147', 'lease_commence_date', '1988', 'ntransactions', 19)
('adress', 'GANGSA RD 148', 'lease_commence_date', '1988', 'ntransactions', 69)
('adress', 'GANGSA RD 152', 'lease_commence_date', '1998', 'ntransactions', 51)
('adress', 'GANGSA RD 153', 'lease_commence_date', '1998', 'ntransactions', 36)
('adress', 'GANGSA RD 154', 'lease_commence_date', '1998', 'ntransactions', 45)
('adress', 'GANGSA RD 155', 'lease_commence_date', '1998', 'ntransactions', 33)
('adress', 'GANGSA RD 163', 'lease_commence_date', '1998', 'ntransactions', 40)
('adress', 'GANGSA RD 164', 'lease_commence_date', '1998', 'ntransactions', 28)
('adress', 'GANGSA RD 165', 'lease_commence_date', '1998', 'ntransactions', 57)
('adress', 'GANGSA RD 166', 'lease_commence_date', '1998', 'ntransactions', 78)
('adress', 'GANGSA RD 170', 'lease_commence_date', '1997', 'ntransactions', 87)
('adress', 'GANGSA RD 171', 'lease_commence_date', '1997', 'ntransactions', 77)
('adress', 'GANGSA RD 172', 'lease_commence_date', '1997', 'ntransactions', 82)
('adress', 'GANGSA RD 173', 'lease_commence_date', '1997', 'ntransactions', 64)
('adress', 'GEYLANG BAHRU 53', 'lease_commence_date', '1974', 'ntransactions', 39)
('adress', 'GEYLANG BAHRU 54', 'lease_commence_date', '1974', 'ntransactions', 54)
('adress', 'GEYLANG BAHRU 55', 'lease_commence_date', '1974', 'ntransactions', 45)
('adress', 'GEYLANG BAHRU 56', 'lease_commence_date', '1974', 'ntransactions', 48)
('adress', 'GEYLANG BAHRU 57', 'lease_commence_date', '1974', 'ntransactions', 186)
('adress', 'GEYLANG BAHRU 58', 'lease_commence_date', '2000', 'ntransactions', 24)
('adress', 'GEYLANG BAHRU 59A', 'lease_commence_date', '1998', 'ntransactions', 43)
('adress', 'GEYLANG BAHRU 59B', 'lease_commence_date', '1998', 'ntransactions', 49)
('adress', 'GEYLANG BAHRU 59C', 'lease_commence_date', '1998', 'ntransactions', 43)
('adress', 'GEYLANG BAHRU 60', 'lease_commence_date', '1999', 'ntransactions', 50)
('adress', 'GEYLANG BAHRU 68', 'lease_commence_date', '1974', 'ntransactions', 195)
('adress', 'GEYLANG BAHRU 72', 'lease_commence_date', '1974', 'ntransactions', 118)
('adress', 'GEYLANG BAHRU 73', 'lease_commence_date', '1974', 'ntransactions', 112)
('adress', 'GEYLANG BAHRU 93', 'lease_commence_date', '1979', 'ntransactions', 73)
('adress', 'GEYLANG BAHRU 94', 'lease_commence_date', '1979', 'ntransactions', 73)
('adress', 'GEYLANG BAHRU 95', 'lease_commence_date', '1979', 'ntransactions', 60)
('adress', 'GEYLANG BAHRU 96', 'lease_commence_date', '1979', 'ntransactions', 52)
('adress', 'GEYLANG BAHRU 97', 'lease_commence_date', '1979', 'ntransactions', 56)
('adress', 'GEYLANG EAST AVE 1 124', 'lease_commence_date', '1983', 'ntransactions', 74)
('adress', 'GEYLANG EAST AVE 1 125', 'lease_commence_date', '1984', 'ntransactions', 60)
('adress', 'GEYLANG EAST AVE 1 126', 'lease_commence_date', '1983', 'ntransactions', 43)
('adress', 'GEYLANG EAST AVE 1 127', 'lease_commence_date', '1983', 'ntransactions', 25)
('adress', 'GEYLANG EAST AVE 1 128', 'lease_commence_date', '1983', 'ntransactions', 48)
('adress', 'GEYLANG EAST AVE 1 130', 'lease_commence_date', '1987', 'ntransactions', 39)
('adress', 'GEYLANG EAST AVE 1 131', 'lease_commence_date', '1987', 'ntransactions', 13)
('adress', 'GEYLANG EAST AVE 1 132', 'lease_commence_date', '1987', 'ntransactions', 40)
('adress', 'GEYLANG EAST AVE 1 133', 'lease_commence_date', '1987', 'ntransactions', 38)
('adress', 'GEYLANG EAST AVE 1 134', 'lease_commence_date', '1986', 'ntransactions', 11)
('adress', 'GEYLANG EAST AVE 2 129', 'lease_commence_date', '1986', 'ntransactions', 5)
('adress', 'GEYLANG EAST CTRL 120', 'lease_commence_date', '1982', 'ntransactions', 38)
('adress', 'GEYLANG EAST CTRL 122', 'lease_commence_date', '1982', 'ntransactions', 35)
('adress', 'GEYLANG EAST CTRL 123', 'lease_commence_date', '1982', 'ntransactions', 34)
('adress', 'GEYLANG SERAI 2', 'lease_commence_date', '1971', 'ntransactions', 43)
('adress', 'GEYLANG SERAI 2A', 'lease_commence_date', '2011', 'ntransactions', 3)
('adress', 'GEYLANG SERAI 2B', 'lease_commence_date', '2011', 'ntransactions', 2)
('adress', 'GEYLANG SERAI 2C', 'lease_commence_date', '2011', 'ntransactions', 3)
('adress', 'GEYLANG SERAI 2D', 'lease_commence_date', '2011', 'ntransactions', 1)
('adress', 'GHIM MOH RD 1', 'lease_commence_date', '1976', 'ntransactions', 112)
('adress', 'GHIM MOH RD 10', 'lease_commence_date', '1977', 'ntransactions', 78)
('adress', 'GHIM MOH RD 11', 'lease_commence_date', '1977', 'ntransactions', 69)
('adress', 'GHIM MOH RD 13', 'lease_commence_date', '1977', 'ntransactions', 45)
('adress', 'GHIM MOH RD 14', 'lease_commence_date', '1977', 'ntransactions', 26)
('adress', 'GHIM MOH RD 15', 'lease_commence_date', '1977', 'ntransactions', 67)
('adress', 'GHIM MOH RD 18', 'lease_commence_date', '1977', 'ntransactions', 8)
('adress', 'GHIM MOH RD 19', 'lease_commence_date', '1977', 'ntransactions', 93)
('adress', 'GHIM MOH RD 2', 'lease_commence_date', '1976', 'ntransactions', 119)
('adress', 'GHIM MOH RD 21', 'lease_commence_date', '1977', 'ntransactions', 108)
('adress', 'GHIM MOH RD 3', 'lease_commence_date', '1976', 'ntransactions', 116)
('adress', 'GHIM MOH RD 4', 'lease_commence_date', '1976', 'ntransactions', 104)
('adress', 'GHIM MOH RD 5', 'lease_commence_date', '1976', 'ntransactions', 109)
('adress', 'GHIM MOH RD 6', 'lease_commence_date', '1976', 'ntransactions', 100)
('adress', 'GHIM MOH RD 7', 'lease_commence_date', '1977', 'ntransactions', 53)
